MobId,Identifier,Description,MobLook,MobLookColor,Vita,Exp,Level,Might,Grace,Will,MinDmg,MaxDmg,MobMoveTime,MobBehavior,MobIsBoss,MobProtection,MobHit,MobArmor,Sources
607,dummy_mythic_dog,Mythic dog,138,2,4560,5000000,64,0,64,89,200,350,1000,1,0,2,64,-20,
608,dummy_dog_assassin,Dog assassin,138,20,6100,5000000,64,0,64,89,250,400,1000,1,0,2,64,-20,
609,dummy_divine_dog,Divine dog,138,30,35400,5000000,99,0,99,163,1400,2000,1000,1,0,4,84,-47,
610,dummy_dog_cutthroat,Dog cutthroat,138,53,47200,5000000,99,0,99,163,1500,2100,1000,1,0,5,84,-57,
611,dummy_spirit_dog,Spirit dog,138,20,191000,5000000,99,0,130,173,7000,10000,1000,1,0,8,99,-87,
612,dummy_dog_avenger,Dog avenger,138,20,241000,5000000,99,0,130,173,7500,10500,1000,1,0,9,99,-97,
613,dummy_mythic_horse,Mythic horse,134,2,19700,5000000,99,0,99,163,800,1600,1000,1,0,4,99,-45,
614,dummy_horse_do,Horse do,134,20,29950,5000000,99,0,99,163,800,1800,1000,1,0,5,99,-50,
615,dummy_divine_horse,Divine horse,134,30,63600,5000000,99,0,99,173,2200,2700,1000,1,0,6,99,-65,
616,dummy_horse_chongun,Horse chongun,134,21,64800,5000000,99,0,99,173,2300,3000,1000,1,0,7,99,-70,
617,dummy_spirit_horse,Spirit horse,134,20,604200,5000000,99,0,130,173,17600,21600,1000,1,0,9,99,-90,
618,dummy_horse_avenger,Horse avenger,134,20,615600,5000000,99,0,130,173,18400,24000,1000,1,0,9,99,-95,
619,dummy_mythic_monkey,Mythic monkey,136,0,3660,5000000,50,0,50,65,150,280,1000,1,0,2,50,-25,
620,dummy_monkey_mauler,Monkey mauler,136,20,5100,5000000,50,0,50,65,220,300,1000,1,0,2,50,-25,
621,dummy_divine_monkey,Divine monkey,136,0,25600,5000000,99,0,99,163,820,1520,1000,1,0,4,0,-42,
622,dummy_monkey_basher,Monkey basher,136,20,34400,5000000,99,0,99,163,900,1600,1000,1,0,5,99,-52,
623,dummy_spirit_monkey,Spirit monkey,136,0,60800,5000000,99,0,130,173,2000,3000,1000,1,0,7,99,-70,
624,dummy_monkey_avenger,Monkey avenger,136,20,86400,5000000,99,0,130,173,2100,3300,1000,1,0,7,99,-70,
625,dummy_mythic_ox,Mythic ox,129,2,20400,5000000,99,0,99,163,900,1800,1000,1,0,4,99,-45,
626,dummy_ox_gorer,Ox gorer,129,20,30400,5000000,99,0,99,163,1000,2000,1000,1,0,5,99,-55,
627,dummy_divine_ox,Divine ox,129,30,121600,5000000,99,0,130,173,5000,7000,1000,1,0,7,99,-72,
628,dummy_ox_charger,Ox charger,129,21,160800,5000000,99,0,130,173,6100,8000,1000,1,0,7,99,-76,
629,dummy_spirit_ox,Spirit ox,129,20,729600,5000000,99,0,130,173,30000,42000,1000,1,0,8,99,-85,
630,dummy_ox_avenger,Ox avenger,129,20,964800,5000000,99,0,130,173,36600,48000,1000,1,0,8,99,-85,
631,dummy_mythic_boar,Mythic boar,139,2,40000,5000000,99,0,99,163,1400,2200,1000,1,0,5,99,-55,
632,dummy_boar_champion,Boar champion,139,20,47600,5000000,99,0,99,163,1500,2600,1000,1,0,6,99,-60,
633,dummy_divine_pig,Divine pig,139,30,223000,5000000,99,0,130,173,10600,21800,1000,1,0,7,99,-75,
634,dummy_pig_champion,Pig champion,139,53,282000,5000000,99,0,130,173,10800,22200,1000,1,0,7,99,-78,
635,dummy_spirit_pig,Spirit pig,139,20,836250,5000000,99,0,130,173,34450,81750,1000,1,0,8,99,-85,
636,dummy_pig_avenger,Pig avenger,139,20,1335000,5000000,99,0,130,173,35100,83250,1000,1,0,9,99,-90,
637,dummy_mythic_hare,Mythic hare,131,0,3400,5000000,50,0,50,65,125,195,1000,1,0,2,50,-20,
638,dummy_hare_witch,Hare witch,131,20,4200,5000000,50,0,50,65,150,220,1000,1,0,2,50,-20,
639,dummy_divine_rabbit,Divine rabbit,131,30,18200,5000000,99,0,99,163,300,850,1000,1,0,3,99,-30,
640,dummy_rabbit_witch,Rabbit witch,131,3,20800,5000000,99,0,99,163,400,950,2000,1,0,4,99,-40,
641,dummy_spirit_rabbit,Spirit rabbit,131,0,56800,5000000,99,0,99,173,1740,2580,1000,1,0,6,99,-65,
642,dummy_rabbit_avenger,Rabbit avenger,131,0,64800,5000000,99,0,99,173,2060,2860,2000,1,0,7,99,-70,
643,dummy_mythic_rat,Mythic rat,128,2,9160,5000000,78,0,78,103,350,750,1000,1,0,3,78,-30,
644,dummy_mighty_mouse,Mighty mouse,128,20,10960,5000000,78,0,78,103,400,800,1000,1,0,3,78,-30,
645,dummy_divine_rat,Divine rat,128,30,57000,5000000,99,0,99,163,1200,2000,1000,1,0,6,99,-60,
646,dummy_rat_lord,Rat lord,128,21,63600,5000000,99,0,99,163,2000,3000,1000,1,0,6,99,-65,
647,dummy_spirit_rat,Spirit rat,128,20,470000,5000000,99,0,130,173,8000,12000,1000,1,0,9,99,-90,
648,dummy_rat_avenger,Rat avenger,128,20,670000,5000000,99,0,130,173,10000,15000,1000,1,0,9,99,-95,
649,dummy_mythic_rooster,Mythic rooster,137,2,5600,5000000,71,0,71,96,225,425,1000,1,0,3,71,-30,
650,dummy_rooster_swordsman,Rooster swordsman,137,20,7200,5000000,71,0,71,96,250,450,1000,1,0,3,71,-30,
651,dummy_divine_rooster,Divine rooster,137,4,46200,5000000,99,0,99,163,1500,2400,1000,1,0,4,99,-47,
652,dummy_rooster_barbarian,Rooster barbarian,137,21,50800,5000000,99,0,99,163,1700,2700,1000,1,0,5,99,-57,
653,dummy_spirit_rooster,Spirit rooster,137,20,295000,5000000,99,0,130,173,9000,14400,1000,1,0,7,99,-77,
654,dummy_rooster_avenger,Rooster avenger,137,20,370000,5000000,99,0,130,173,10200,16200,1000,1,0,8,99,-87,
655,dummy_divine_sheep,Divine sheep,135,31,252800,5000000,99,0,130,173,8000,12000,1000,1,0,7,99,-75,
656,dummy_mythic_sheep,Mythic sheep,135,2,63200,5000000,99,0,99,173,1600,2400,1000,1,0,6,99,-65,
657,dummy_sheep_avenger,Sheep avenger,135,2,1478400,5000000,99,0,130,173,52500,77500,1000,1,0,9,99,-95,
658,dummy_sheep_shepherd,Sheep shepherd,135,21,268800,5000000,99,0,130,173,10500,15500,1000,1,0,8,99,-80,
659,dummy_sheep_veteran,Sheep veteran,135,2,67200,5000000,99,0,99,173,2100,3100,1000,1,0,7,99,-70,
660,dummy_spirit_sheep,Spirit sheep,135,2,1390400,5000000,99,0,130,173,40000,60000,1000,1,0,9,99,-90,
661,dummy_mythic_snake,Mythic snake,133,2,29600,5000000,99,0,99,163,1600,2500,1000,1,0,6,99,-60,
662,dummy_snake_shaman,Snake shaman,133,20,55000,5000000,99,0,99,163,2000,3000,1000,1,0,6,99,-65,
663,dummy_divine_snake,Divine snake,133,30,111000,5000000,99,0,130,173,6000,9375,1000,1,0,7,99,-75,
664,dummy_snake_mage,Snake mage,133,21,206250,5000000,99,0,130,173,7500,11250,1000,1,0,8,99,-80,
665,dummy_spirit_snake,Spirit snake,133,20,666000,5000000,99,0,130,173,30000,46875,1000,1,0,9,99,-90,
666,dummy_snake_avenger,Snake avenger,133,20,1237500,5000000,99,0,130,173,37500,56250,1000,1,0,9,99,-95,
667,dummy_mythic_tiger,Mythic tiger,130,2,63000,5000000,99,0,130,173,1800,2700,1000,1,0,6,99,-68,
668,dummy_tiger_warrior,Tiger warrior,130,2,84000,5000000,99,0,130,173,2300,3100,1000,1,0,7,99,-72,
669,dummy_divine_tiger,Divine tiger,130,30,236250,5000000,99,0,130,173,9000,13500,1000,1,0,9,99,-90,
670,dummy_tiger_slasher,Tiger slasher,130,3,315000,5000000,99,0,130,173,11500,15500,1000,1,0,9,99,-92,
671,dummy_spirit_tiger,Spirit tiger,130,30,1417500,5000000,99,0,130,173,45000,67500,1000,1,0,9,99,-92,
672,dummy_tiger_avenger,Tiger avenger,130,30,1890000,5000000,99,0,130,173,57500,77500,1000,1,0,9,99,-95,
673,dummy_fox,Fox,22,5,250,0,30,0,30,30,2,28,2000,0,0,0,0,40,
674,dummy_sheep,Sheep,173,11,560,0,1,0,0,0,7,10,2000,0,0,0,0,70,
675,dummy_dark_fox,Dark fox,22,28,455,0,20,0,20,20,15,25,2000,1,0,0,0,20,
676,dummy_blood_fox,Blood fox,22,31,490,0,20,0,0,0,15,25,2000,1,0,0,20,12,
677,dummy_lava_fox,Lava fox,22,25,455,0,20,0,20,20,20,30,2000,1,0,0,20,5,
678,dummy_sun_fox,Sun fox,22,30,690,0,20,0,20,20,20,50,2000,1,0,0,20,5,
679,dummy_bear,Bear,24,5,270,0,30,0,30,30,40,55,2000,0,0,3,0,40,
680,dummy_rat,Rat,91,10,20,0,1,0,0,0,2,5,2000,0,0,0,0,90,
681,dummy_deer,Deer,89,5,58,0,5,0,5,5,6,10,3000,0,0,0,0,80,
682,dummy_rabbit,Rabbit,21,3,2,0,1,0,0,0,1,1,3000,0,0,0,0,100,
683,dummy_squirrel,Squirrel,25,9,4,0,2,0,0,0,1,3,3000,0,0,0,0,100,
684,dummy_sheep,Sheep,173,11,560,0,1,0,0,0,7,10,2000,0,0,0,0,70,
685,dummy_snake,Snake,26,0,92,0,10,0,10,10,10,15,2000,0,0,0,10,75,
686,dummy_tiger,Tiger,29,5,440,0,30,0,30,30,15,30,2000,0,0,0,0,0,
687,sewers_blood_mouse,Blood mouse,90,10,11,25,5,0,10,10,2,3,2000,1,0,0,0,75,
688,sewers_blood_rat,Blood rat,91,10,48,60,10,0,10,10,10,15,2000,1,0,0,8,75,
689,sewers_blood_snake,Snake,26,0,92,80,10,0,10,10,10,15,2000,1,0,0,10,75,
690,sewers_blood_serpent,Blood serpent,33,17,92,80,10,0,10,10,10,15,2000,1,0,0,10,75,
691,sewers_blood_leech,Blood leech,114,24,100,120,10,0,10,10,10,15,2000,1,0,0,12,75,
692,wind_walk,Wind walk,0,0,0,0,1,0,0,0,0,0,2000,0,0,0,0,0,
693,nine_tailed_fox,Nine-tailed fox,34,5,2450,20000,20,0,20,20,100,130,2000,1,1,1,20,-15,
694,arawns_stag,Arawn\'s stag,89,11,60,50,5,0,5,5,6,10,3000,0,0,0,0,80,
695,mysterious_merchant,Mysterious merchant,1050,0,3000,0,1,0,0,0,0,0,2000,0,0,0,0,0,
696,instance_cave,Baekdu Illusion [99],0,0,25600,3000000,99,0,99,99,2000,5000,1000,1,0,3,99,-75,
697,instance_cave,Baekdu Illusion [Il San],0,0,120000,7500000,99,0,99,99,4000,8000,1000,1,0,3,99,-75,
698,instance_cave,Baekdu Illusion [Ee San],0,0,250000,9500000,99,0,99,99,6000,12000,1000,1,0,3,99,-75,
699,employ_troop_scout,Chongun Scout,1,0,1000,0,68,0,68,68,10,35,2000,1,0,0,68,30,
700,employ_troop_spearman,Chongun Spearman,0,0,1000,0,68,0,68,68,10,35,2000,1,0,0,68,30,
701,employ_troop_swordsman,Chongun Swordsman,36,0,1000,0,68,0,68,68,10,35,2000,1,0,0,68,30,
702,employ_troop_master,Chongun Master,63,0,1000,0,68,0,68,68,10,35,2000,1,0,0,68,30,
703,shrine,Shrine,0,0,2,0,1,0,0,0,0,0,2000,0,0,0,0,0,
704,instance_boss,Baekdu Guardian [Ee San],1344,18,6250000,375000000,99,0,99,99,45000,50000,1000,1,0,0,99,-75,
705,instance_boss,Baekdu Guardian  [Il San],1344,18,2500000,189500000,99,0,99,99,19000,25000,1000,1,0,0,99,-75,
706,instance_boss,Baekdu Guardian [99],1344,18,525000,53000000,99,0,99,99,8000,12000,1000,1,0,0,99,-75,
707,efflorescence,Efflorescence,50,0,2,0,1,0,0,0,0,0,1000,0,0,0,0,0,
708,call_companion_red_wolf,Red wolf,23,31,600,2000,30,0,30,30,30,115,2000,1,0,0,30,5,
709,call_companion_green_squirrel,Green squirrel,25,0,30,500,5,0,5,5,6,26,3000,1,0,0,5,90,
710,call_companion_black_lobster,Black lobster,168,2,2150,65000,50,0,50,50,15,300,2000,1,0,1,0,-10,
711,call_companion_rabbit,Rabbit,21,3,2,5,1,0,0,0,1,1,3000,1,0,0,0,100,
712,call_companion_fox,Fox,22,5,250,320,30,0,30,30,2,28,2000,1,0,0,30,40,
713,call_companion_bear,Bear,24,5,270,1000,30,0,30,30,40,55,2000,1,0,3,0,40,
714,call_companion_tiger,Tiger,29,5,440,1500,30,0,30,30,15,30,2000,1,0,0,0,0,
715,druid_instance_sonhi_stickman,Sonhi Stickman,0,12,8000,50,50,0,50,0,0,0,2000,1,0,0,99,0,
716,druid_instance_sonhi_archer,Sonhi Archer,0,12,13000,50,50,0,50,0,0,0,2000,1,0,0,99,0,
717,druid_instance_sonhi_commander,Sonhi Commander,0,0,16000,50,50,0,50,0,0,0,2000,1,0,0,99,0,
718,druid_instance_tree,Tree of Reflection,4000,0,1000000,0,1,0,0,0,0,0,2000,0,0,0,0,0,
719,rabbit_invasion_mob,Rabbit Invasion 1,21,3,0,0,1,0,0,0,0,0,3000,0,0,0,0,0,
720,rabbit_invasion_mob,Rabbit Invasion 2,21,0,0,0,1,0,0,0,0,0,2000,0,0,0,0,0,
721,rabbit_invasion_mob,Rabbit Invasion 3,21,12,1,0,1,0,0,0,0,0,2000,0,0,0,0,0,
722,rabbit_invasion_mob,Rabbot Invasion 4,21,5,1,0,1,0,0,0,0,0,2000,0,0,0,0,0,
723,rabbit_invasion_mob,Rabbit Invasion 5,21,7,1,0,1,0,0,0,0,0,2000,0,0,0,0,0,
724,rabbit_invasion_mob,Rabbit Invasion boss,131,0,30,0,1,0,0,0,0,0,2000,0,0,0,0,0,
725,spy_mob_1,Imperial Courtier,0,0,100000,0,50,0,0,0,0,0,2000,0,0,0,0,0,
726,spy_mob_2,Threatening Imperial Courtier,0,0,100000,0,50,0,0,0,0,0,1500,0,0,0,0,0,
727,spy_server,Server,0,0,100000,0,50,0,0,0,0,0,1000,0,0,0,0,0,
728,spy_dealer,Dealer,0,0,100000,0,50,0,0,0,0,0,2000,0,0,0,0,0,
729,spy_hwan,Hwan,63,30,100000,0,50,0,0,0,0,0,2000,0,0,0,0,0,
730,testxyz,testxyz,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
731,calamity_minor,Calamity,1110,0,2000000,1000000000,99,130,130,173,75000,115000,3000,1,0,3,99,-75,
732,abyssal_bunny,Abyssal Bunny,131,12,195000,850000,99,0,99,173,12000,15000,1000,1,0,3,99,-75,
733,abyssal_hare,Abyssal Hare,131,11,218100,885000,99,0,99,173,14500,17500,1000,1,0,5,99,-75,
734,abyssal_rabbit,Abyssal Rabbit,131,10,240000,965000,99,0,99,173,17000,20000,2000,1,0,7,99,-75,
735,abyssal_harebrained,Hare-Brained,131,12,530000,850000,99,0,99,173,20000,25000,1000,1,0,3,99,-75,
736,abyssal_rab_guardian,Rabibit Guardian,131,12,300000,850000,99,0,99,173,19500,22500,1000,1,0,3,99,-75,
737,abyssal_rab_monarch,Rabbit Monarch,131,12,700000,850000,99,0,99,173,25000,30000,1000,1,0,3,99,-75,
738,abyssal_monkeya,abyssal monkey1,131,12,195000,850000,99,0,99,173,12000,15000,1000,1,0,3,99,-75,
739,abyssal_monkeyb,abyssal_monkey2,131,11,218100,885000,99,0,99,173,14500,17500,1000,1,0,5,99,-75,
740,abyssal_monkeyc,abyssal_monkey3,131,10,240000,965000,99,0,99,173,17000,20000,2000,1,0,7,99,-75,
741,abyssal_monkeybossa,Shamankey,586,0,530000,850000,99,0,99,173,20000,25000,1000,1,0,3,99,-75,
742,abyssal_monkeyguardian,abyssal_monkeyguardian,131,12,300000,850000,99,0,99,173,19500,22500,1000,1,0,3,99,-75,
743,abyssal_monkeyf,abyssal_monkeybossf,131,12,700000,850000,99,0,99,173,25000,30000,1000,1,0,3,99,-75,
744,abyssal_doga,abyssal dog1,131,12,195000,850000,99,0,99,173,12000,15000,1000,1,0,3,99,-75,
745,abyssal_dogb,Hellhound,1828,0,218100,885000,99,0,99,173,14500,17500,1000,1,0,5,99,-75,
746,abyssal_dogc,abyssal_dog3,131,10,240000,965000,99,0,99,173,17000,20000,2000,1,0,7,99,-75,
747,abyssal_dogbossa,abyssal_dogboss1,131,12,530000,850000,99,0,99,173,20000,25000,1000,1,0,3,99,-75,
748,abyssal_dogguardian,Garmr,1828,10,300000,850000,99,0,99,173,19500,22500,1000,1,0,3,99,-75,
749,abyssal_dogf,abyssal_dogbossf,131,12,700000,850000,99,0,99,173,25000,30000,1000,1,0,3,99,-75,
750,abyssal_roostera,Abyssal Hatchling,873,0,195000,850000,99,0,99,173,12000,15000,1000,1,0,3,99,-75,
751,abyssal_roosterb,Abyssal Chick,887,0,218100,885000,99,0,99,173,14500,17500,1000,1,0,5,99,-75,
752,abyssal_roosterc,Abyssal Chicken,890,0,240000,965000,99,0,99,173,17000,20000,2000,1,0,7,99,-75,
753,abyssal_roosterbossa,Vermilion,1489,0,530000,850000,99,0,99,173,20000,25000,1000,1,0,3,99,-75,
754,abyssal_roosterguardian,Chucken,894,0,300000,850000,99,0,99,173,19500,22500,1000,1,0,3,99,-75,
755,abyssal_roosterf,Phoenix,1814,24,700000,850000,99,0,99,173,25000,30000,1000,1,0,3,99,-75,
756,abyssal_rata,abyssal rat1,131,12,195000,850000,99,0,99,173,12000,15000,1000,1,0,3,99,-75,
757,abyssal_ratb,abyssal_rat2,131,11,218100,885000,99,0,99,173,14500,17500,1000,1,0,5,99,-75,
758,abyssal_ratc,abyssal_rat3,131,10,240000,965000,99,0,99,173,17000,20000,2000,1,0,7,99,-75,
759,abyssal_ratbossa,abyssal_ratboss1,131,12,530000,850000,99,0,99,173,20000,25000,1000,1,0,3,99,-75,
760,abyssal_ratguardian,abyssal_ratguardian,131,12,300000,850000,99,0,99,173,19500,22500,1000,1,0,3,99,-75,
761,abyssal_ratf,abyssal_ratbossf,131,12,700000,850000,99,0,99,173,25000,30000,1000,1,0,3,99,-75,
762,abyssal_horsea,abyssal horse1,131,12,195000,850000,99,0,99,173,12000,15000,1000,1,0,3,99,-75,
763,abyssal_horseb,abyssal_horse2,131,11,218100,885000,99,0,99,173,14500,17500,1000,1,0,5,99,-75,
764,abyssal_horsec,abyssal_horse3,131,10,240000,965000,99,0,99,173,17000,20000,2000,1,0,7,99,-75,
765,abyssal_horsebossa,abyssal_horseboss1,131,12,530000,850000,99,0,99,173,20000,25000,1000,1,0,3,99,-75,
766,abyssal_horseguardian,abyssal_horseguardian,131,12,300000,850000,99,0,99,173,19500,22500,1000,1,0,3,99,-75,
767,abyssal_horsef,abyssal_horsebossf,131,12,700000,850000,99,0,99,173,25000,30000,1000,1,0,3,99,-75,
768,abyssal_oxa,abyssal ox1,131,12,195000,850000,99,0,99,173,12000,15000,1000,1,0,3,99,-75,
769,abyssal_oxb,abyssal_ox2,131,11,218100,885000,99,0,99,173,14500,17500,1000,1,0,5,99,-75,
770,abyssal_oxc,abyssal_ox3,131,10,240000,965000,99,0,99,173,17000,20000,2000,1,0,7,99,-75,
771,abyssal_oxbossa,abyssal_oxboss1,131,12,530000,850000,99,0,99,173,20000,25000,1000,1,0,3,99,-75,
772,abyssal_oxguardian,abyssal_oxguardian,131,12,300000,850000,99,0,99,173,19500,22500,1000,1,0,3,99,-75,
773,abyssal_oxf,abyssal_oxbossf,131,12,700000,850000,99,0,99,173,25000,30000,1000,1,0,3,99,-75,
774,abyssal_piga,abyssal pig1,131,12,195000,850000,99,0,99,173,12000,15000,1000,1,0,3,99,-75,
775,abyssal_pigb,abyssal_pig2,131,11,218100,885000,99,0,99,173,14500,17500,1000,1,0,5,99,-75,
776,abyssal_pigc,abyssal_pig3,131,10,240000,965000,99,0,99,173,17000,20000,2000,1,0,7,99,-75,
777,abyssal_pigbossa,abyssal_pigboss1,131,12,530000,850000,99,0,99,173,20000,25000,1000,1,0,3,99,-75,
778,abyssal_pigguardian,abyssal_pigguardian,131,12,300000,850000,99,0,99,173,19500,22500,1000,1,0,3,99,-75,
779,abyssal_pigf,Big Bad Boar,1015,0,700000,850000,99,0,99,173,25000,30000,1000,1,0,3,99,-75,
780,abyssal_snakea,Molten Cobra,1039,0,195000,850000,99,0,99,173,12000,15000,1000,1,0,3,99,-75,
781,abyssal_snakeb,Abyssal Serpent,617,0,218100,885000,99,0,99,173,14500,17500,1000,1,0,5,99,-75,
782,abyssal_snakec,Abyssal Viper,893,0,240000,965000,99,0,99,173,17000,20000,2000,1,0,7,99,-75,
783,abyssal_snakebossa,abyssal_snakeboss1,131,12,530000,850000,99,0,99,173,20000,25000,1000,1,0,3,99,-75,
784,abyssal_snakeguardian,Titanium Snake,1915,1,300000,850000,99,0,99,173,19500,22500,1000,1,0,3,99,-75,
785,abyssal_snakef,Quetzalcoatl,1920,0,700000,850000,99,0,99,173,25000,30000,1000,1,0,3,99,-75,
786,abyssal_sheepa,abyssal sheep1,131,12,195000,850000,99,0,99,173,12000,15000,1000,1,0,3,99,-75,
787,abyssal_sheepb,abyssal_sheep2,131,11,218100,885000,99,0,99,173,14500,17500,1000,1,0,5,99,-75,
788,abyssal_sheepc,abyssal_sheep3,131,10,240000,965000,99,0,99,173,17000,20000,2000,1,0,7,99,-75,
789,abyssal_sheepbossa,abyssal_sheepboss1,131,12,530000,850000,99,0,99,173,20000,25000,1000,1,0,3,99,-75,
790,abyssal_sheepguardian,abyssal_sheepguardian,131,12,300000,850000,99,0,99,173,19500,22500,1000,1,0,3,99,-75,
791,abyssal_sheepf,abyssal_sheepbossf,131,12,700000,850000,99,0,99,173,25000,30000,1000,1,0,3,99,-75,
792,abyssal_tigera,Thundercat,735,0,195000,850000,99,0,99,173,12000,15000,1000,1,0,3,99,-75,
793,abyssal_tigerb,Lavacat,735,17,218100,885000,99,0,99,173,14500,17500,1000,1,0,5,99,-75,
794,abyssal_tigerc,Earthcat,735,2,240000,965000,99,0,99,173,17000,20000,2000,1,0,7,99,-75,
795,abyssal_tigerbossa,Bloodhorn,885,0,530000,850000,99,0,99,173,20000,25000,1000,1,0,3,99,-75,
796,abyssal_tigerguardian,Cerberus,1843,7,300000,850000,99,0,99,173,19500,22500,1000,1,0,3,99,-75,
797,abyssal_tigerf,Rashkasha,1486,0,700000,850000,99,0,99,173,25000,30000,1000,1,0,3,99,-75,
798,abyssal_dragona,Abyssal Wyvern,631,0,195000,850000,99,0,99,173,12000,15000,1000,1,0,3,99,-75,
799,abyssal_dragonb,Eastern Dragon,1512,0,218100,885000,99,0,99,173,14500,17500,1000,1,0,5,99,-75,
800,abyssal_dragonc,Abyssal Wyrm,1038,0,240000,965000,99,0,99,173,17000,20000,2000,1,0,7,99,-75,
801,abyssal_dragonbossa,Flammie,1842,0,530000,850000,99,0,99,173,20000,25000,1000,1,0,3,99,-75,
802,abyssal_dragonbossb,Fafnir,1488,0,300000,850000,99,0,99,173,19500,22500,1000,1,0,3,99,-75,
803,abyssal_dragonf,Tiamat,1578,0,700000,850000,99,0,99,173,25000,30000,1000,1,0,3,99,-75,
900,tiger_sentry,Tiger sentry,130,31,55700,1675000,94,0,99,94,2600,4050,1000,1,0,0,0,0,
901,tiger_guardian,Tiger guardian,130,32,213950,7850000,99,0,99,99,13000,20250,1000,1,0,0,0,0,
902,tiger_defender,Tiger defender,130,33,1110350,10000000,99,0,130,173,72750,113750,1000,1,0,0,0,0,
