Map,MobId,Count,MinX,MinY,MaxX,MaxY,Timer,Group
3475,392,8,0,0,0,0,100,0
3475,393,8,0,0,0,0,100,0
3476,392,8,0,0,0,0,100,0
3476,393,8,0,0,0,0,100,0
3477,392,8,0,0,0,0,100,0
3477,393,8,0,0,0,0,100,0
3478,392,8,0,0,0,0,100,0
3478,393,8,0,0,0,0,100,0
3479,394,20,0,0,0,0,300,0
3480,392,8,0,0,0,0,100,0
3480,393,8,0,0,0,0,100,0
3481,392,8,0,0,0,0,100,0
3481,393,8,0,0,0,0,100,0
3482,392,8,0,0,0,0,100,0
3482,393,8,0,0,0,0,100,0
3483,392,8,0,0,0,0,100,0
3483,393,8,0,0,0,0,100,0
3484,392,8,0,0,0,0,100,0
3484,393,8,0,0,0,0,100,0
3800,558,18,0,0,0,0,300,0
3800,559,14,0,0,0,0,300,0
3800,560,12,0,0,0,0,300,0
3800,561,1,0,0,0,0,300,0
4151,171,30,0,0,0,0,300,0
4152,171,30,0,0,0,0,300,0
4153,171,15,0,0,0,0,300,0
4153,172,15,0,0,0,0,300,0
4155,171,15,0,0,0,0,300,0
4155,172,15,0,0,0,0,300,0
4156,172,15,0,0,0,0,300,0
4156,173,15,0,0,0,0,300,0
4157,172,30,0,0,0,0,300,0
4158,172,10,0,0,0,0,300,0
4158,173,10,0,0,0,0,300,0
4158,174,10,0,0,0,0,300,0
4159,172,10,0,0,0,0,300,0
4159,173,10,0,0,0,0,300,0
4159,174,10,0,0,0,0,300,0
4160,333,30,0,0,0,0,300,0
4161,333,15,0,0,0,0,300,0
4161,334,15,0,0,0,0,300,0
4162,333,15,0,0,0,0,300,0
4162,334,15,0,0,0,0,300,0
4163,333,15,0,0,0,0,300,0
4163,334,15,0,0,0,0,300,0
4164,327,15,0,0,0,0,300,0
4164,335,15,0,0,0,0,300,0
4165,327,15,0,0,0,0,300,0
4165,335,15,0,0,0,0,300,0
4166,327,15,0,0,0,0,300,0
4166,335,15,0,0,0,0,300,0
4167,328,20,0,0,0,0,300,0
4167,336,10,0,0,0,0,300,0
4168,336,30,0,0,0,0,300,0
4169,337,26,0,0,0,0,300,0
4170,372,13,0,0,0,0,300,0
4170,373,13,0,0,0,0,300,0
4171,372,13,0,0,0,0,300,0
4171,373,13,0,0,0,0,300,0
4172,373,13,0,0,0,0,300,0
4173,373,13,0,0,0,0,300,0
4173,374,13,0,0,0,0,300,0
4174,373,13,0,0,0,0,300,0
4174,374,13,0,0,0,0,300,0
4175,373,13,0,0,0,0,300,0
4175,374,13,0,0,0,0,300,0
4176,373,13,0,0,0,0,300,0
4176,374,13,0,0,0,0,300,0
4177,373,13,0,0,0,0,300,0
4177,374,13,0,0,0,0,300,0
4178,373,13,0,0,0,0,300,0
4178,374,13,0,0,0,0,300,0
4179,373,13,0,0,0,0,300,0
4179,374,13,0,0,0,0,300,0
4180,375,20,0,0,0,0,300,0
4181,359,30,0,0,0,0,300,0
4182,360,15,0,0,0,0,300,0
4182,361,15,0,0,0,0,300,0
4183,363,20,0,0,0,0,300,0
4184,359,15,0,0,0,0,300,0
4184,360,15,0,0,0,0,300,0
4185,359,10,0,0,0,0,300,0
4185,360,10,0,0,0,0,300,0
4185,361,10,0,0,0,0,300,0
4186,361,30,0,0,0,0,300,0
4187,361,15,0,0,0,0,300,0
4187,362,15,0,0,0,0,300,0
4188,361,30,0,0,0,0,300,0
4189,360,10,0,0,0,0,300,0
4189,361,10,0,0,0,0,300,0
4189,362,10,0,0,0,0,300,0
4190,361,30,0,0,0,0,300,0
4191,409,15,0,0,0,0,300,0
4191,410,15,0,0,0,0,300,0
4192,409,10,0,0,0,0,90,0
4192,410,10,0,0,0,0,90,0
4192,411,10,0,0,0,0,90,0
4193,409,10,0,0,0,0,90,0
4193,410,10,0,0,0,0,90,0
4193,411,10,0,0,0,0,90,0
4194,409,10,0,0,0,0,90,0
4194,410,10,0,0,0,0,90,0
4194,411,10,0,0,0,0,90,0
4195,409,10,0,0,0,0,90,0
4195,410,10,0,0,0,0,90,0
4195,411,10,0,0,0,0,90,0
4196,413,35,0,0,0,0,240,0
4197,410,10,0,0,0,0,90,0
4197,411,10,0,0,0,0,90,0
4197,412,10,0,0,0,0,90,0
4198,411,15,0,0,0,0,90,0
4198,412,15,0,0,0,0,90,0
4199,411,15,0,0,0,0,90,0
4199,412,15,0,0,0,0,90,0
4200,411,15,0,0,0,0,80,1
4200,412,15,0,0,0,0,95,0
4201,529,9,0,0,0,0,360,0
4202,529,8,0,0,0,0,360,0
4202,530,6,0,0,0,0,360,0
4203,529,8,0,0,0,0,360,0
4203,530,6,0,0,0,0,360,0
4203,531,4,0,0,0,0,360,0
4204,529,10,0,0,0,0,360,0
4204,530,7,0,0,0,0,360,0
4204,531,4,0,0,0,0,360,0
4205,529,10,0,0,0,0,360,0
4205,530,7,0,0,0,0,360,0
4205,531,4,0,0,0,0,360,0
4206,529,10,0,0,0,0,360,0
4206,530,7,0,0,0,0,360,0
4206,531,4,0,0,0,0,360,0
4207,529,11,0,0,0,0,360,0
4207,530,6,0,0,0,0,360,0
4208,529,8,0,23,29,39,360,0
4208,530,5,0,23,29,39,360,0
4208,531,3,0,23,29,39,360,0
4210,456,17,0,0,0,0,120,0
4210,457,17,0,0,0,0,120,0
4210,459,5,0,0,0,0,300,1
4211,456,30,0,0,0,0,120,0
4212,457,17,0,0,0,0,120,0
4212,458,17,0,0,0,0,120,0
4212,459,5,0,0,0,0,300,1
4213,457,17,0,0,0,0,120,0
4213,458,17,0,0,0,0,120,0
4213,459,5,0,0,0,0,300,1
4214,456,50,0,0,0,0,120,0
4215,456,20,0,0,0,0,120,0
4215,457,20,0,0,0,0,120,0
4215,459,5,0,0,0,0,300,1
4216,456,16,0,0,0,0,120,0
4216,457,16,0,0,0,0,120,0
4216,459,5,0,0,0,0,300,1
4217,460,20,0,0,0,0,120,0
4218,457,16,0,0,0,0,120,0
4218,458,16,0,0,0,0,120,0
4218,459,5,0,0,0,0,300,1
4231,439,15,0,0,0,0,115,0
4231,440,15,0,0,0,0,115,0
4232,440,10,0,0,0,0,115,0
4232,441,10,0,0,0,0,115,0
4232,442,10,0,0,0,0,115,0
4233,440,15,0,0,0,0,115,0
4233,441,15,0,0,0,0,115,0
4234,440,10,0,0,0,0,115,0
4234,441,10,0,0,0,0,115,0
4234,442,10,0,0,0,0,115,0
4235,443,20,0,0,0,0,115,0
4236,440,15,0,0,0,0,115,0
4236,441,15,0,0,0,0,115,0
4237,440,10,0,0,0,0,115,0
4237,441,10,0,0,0,0,115,0
4237,442,10,0,0,0,0,115,0
4238,440,15,0,0,0,0,115,0
4238,441,15,0,0,0,0,115,0
4239,440,15,0,0,0,0,115,0
4239,441,15,0,0,0,0,115,0
4240,385,10,0,0,0,0,210,0
4240,386,10,0,0,0,0,210,0
4240,813,10,0,0,0,0,210,0
4241,385,15,0,0,0,0,210,0
4241,813,15,0,0,0,0,210,0
4242,385,10,0,0,0,0,210,0
4242,386,10,0,0,0,0,210,0
4242,813,10,0,0,0,0,210,0
4243,386,15,0,0,0,0,300,0
4243,387,15,0,0,0,0,300,0
4244,388,20,0,0,0,0,210,0
4244,389,40,0,0,0,0,210,0
4245,386,20,0,0,0,0,210,0
4245,813,10,0,0,0,0,210,0
4246,385,20,0,0,0,0,210,0
4247,386,13,0,0,0,0,210,0
4247,387,13,0,0,0,0,210,0
4247,812,13,0,0,0,0,210,0
4247,813,8,0,0,0,0,210,0
4248,386,15,0,0,0,0,210,0
4248,387,12,0,0,0,0,210,0
4248,812,12,0,0,0,0,210,0
4248,813,3,0,0,0,0,300,1
4250,424,8,0,0,0,0,300,0
4250,425,8,0,0,0,0,300,0
4251,423,9,0,0,0,0,300,0
4251,424,9,0,0,0,0,300,0
4252,424,15,0,0,0,0,300,0
4253,424,8,0,0,0,0,300,0
4253,425,7,0,0,0,0,300,0
4254,424,25,0,0,0,0,300,0
4255,426,20,0,0,0,0,300,0
4256,424,15,0,0,0,0,300,0
4256,425,10,0,0,0,0,300,0
4257,423,8,0,0,0,0,300,0
4257,424,7,0,0,0,0,300,0
4258,424,25,0,0,0,0,300,0
4470,397,8,0,0,0,0,100,0
4470,398,8,0,0,0,0,100,0
4471,397,8,0,0,0,0,100,0
4471,398,8,0,0,0,0,100,0
4472,397,8,0,0,0,0,100,0
4472,398,8,0,0,0,0,100,0
4473,397,8,0,0,0,0,100,0
4473,398,8,0,0,0,0,100,0
4474,397,8,0,0,0,0,100,0
4474,398,8,0,0,0,0,100,0
4475,397,8,0,0,0,0,100,0
4475,398,8,0,0,0,0,100,0
4476,397,8,0,0,0,0,100,0
4476,398,8,0,0,0,0,100,0
4477,397,8,0,0,0,0,100,0
4477,398,8,0,0,0,0,100,0
4478,397,8,0,0,0,0,100,0
4478,398,8,0,0,0,0,100,0
4479,399,20,0,0,0,0,300,0
4480,397,8,0,0,0,0,100,0
4480,398,8,0,0,0,0,100,0
4481,397,8,0,0,0,0,100,0
4481,398,8,0,0,0,0,100,0
4482,397,8,0,0,0,0,100,0
4482,398,8,0,0,0,0,100,0
4483,397,8,0,0,0,0,100,0
4483,398,8,0,0,0,0,100,0
4484,397,8,0,0,0,0,100,0
4484,398,8,0,0,0,0,100,0
4711,1,5,0,0,0,0,60,0
4712,1,15,0,0,0,0,300,0
4713,2,15,0,0,0,0,300,0
4714,1,15,0,0,0,0,60,0
4714,2,15,0,0,0,0,60,0
4715,1,10,0,0,0,0,60,0
4715,2,10,0,0,0,0,60,0
5800,305,2,0,0,0,0,300,0
5800,306,5,0,0,0,0,300,0
5800,307,3,0,0,0,0,300,0
5800,308,2,0,0,0,0,300,0
5801,305,2,0,0,0,0,300,0
5801,306,5,0,0,0,0,300,0
5801,307,3,0,0,0,0,300,0
5801,308,2,0,0,0,0,300,0
5802,305,2,0,0,0,0,300,0
5802,306,5,0,0,0,0,300,0
5802,307,3,0,0,0,0,300,0
5802,308,2,0,0,0,0,300,0
5803,305,2,0,0,0,0,300,0
5803,306,5,0,0,0,0,300,0
5803,307,3,0,0,0,0,300,0
5803,308,2,0,0,0,0,300,0
5804,305,2,0,0,0,0,300,0
5804,306,5,0,0,0,0,300,0
5804,307,3,0,0,0,0,300,0
5804,308,2,0,0,0,0,300,0
5805,305,2,0,0,0,0,300,0
5805,306,5,0,0,0,0,300,0
5805,307,3,0,0,0,0,300,0
5805,308,2,0,0,0,0,300,0
5806,310,15,0,0,0,0,420,0
5806,311,12,0,0,0,0,420,0
5806,312,18,0,0,0,0,420,0
5807,1,15,0,0,0,0,240,0
5807,11,2,0,0,0,0,240,0
5807,71,5,0,0,0,0,240,0
5807,309,6,0,0,0,0,240,0
5809,320,6,0,0,0,0,300,0
5809,321,7,0,0,0,0,300,0
5809,322,5,0,0,0,0,300,0
5810,1,15,0,0,0,0,300,0
5810,3,4,0,0,0,0,300,0
5810,4,4,0,0,0,0,300,0
5810,11,2,0,0,0,0,300,0
5810,71,5,0,0,0,0,300,0
5810,309,6,0,0,0,0,300,0
5811,310,4,0,0,0,0,420,0
5811,311,4,0,0,0,0,420,0
5811,312,3,0,0,0,0,420,0
5812,687,15,0,0,0,0,240,0
5812,688,8,0,0,0,0,240,0
5812,689,15,0,0,0,0,240,0
5812,690,8,0,0,0,0,240,0
5812,691,4,0,0,0,0,240,0
5813,687,15,0,0,0,0,240,0
5813,688,8,0,0,0,0,240,0
5813,689,15,0,0,0,0,240,0
5813,690,8,0,0,0,0,240,0
5813,691,4,0,0,0,0,240,0
5814,687,15,0,0,0,0,240,0
5814,688,8,0,0,0,0,240,0
5814,689,15,0,0,0,0,240,0
5814,690,8,0,0,0,0,240,0
5814,691,4,0,0,0,0,240,0
5815,687,15,0,0,0,0,240,0
5815,688,8,0,0,0,0,240,0
5815,689,15,0,0,0,0,240,0
5815,690,8,0,0,0,0,240,0
5815,691,4,0,0,0,0,240,0
5816,687,15,0,0,0,0,240,0
5816,688,8,0,0,0,0,240,0
5816,689,15,0,0,0,0,240,0
5816,690,8,0,0,0,0,240,0
5816,691,4,0,0,0,0,240,0
5817,687,15,0,0,0,0,240,0
5817,688,8,0,0,0,0,240,0
5817,689,15,0,0,0,0,240,0
5817,690,8,0,0,0,0,240,0
5817,691,4,0,0,0,0,240,0
5818,687,15,0,0,0,0,240,0
5818,688,8,0,0,0,0,240,0
5818,689,15,0,0,0,0,240,0
5818,690,8,0,0,0,0,240,0
5818,691,4,0,0,0,0,240,0
5819,687,15,0,0,0,0,240,0
5819,688,8,0,0,0,0,240,0
5819,689,15,0,0,0,0,240,0
5819,690,8,0,0,0,0,240,0
5819,691,4,0,0,0,0,240,0
5820,687,15,0,0,0,0,240,0
5820,688,8,0,0,0,0,240,0
5820,689,15,0,0,0,0,240,0
5820,690,8,0,0,0,0,240,0
5820,691,4,0,0,0,0,240,0
5821,687,15,0,0,0,0,240,0
5821,688,8,0,0,0,0,240,0
5821,689,15,0,0,0,0,240,0
5821,690,8,0,0,0,0,240,0
5821,691,4,0,0,0,0,240,0
5823,323,10,0,0,0,0,300,0
5823,324,10,0,0,0,0,300,0
5823,325,10,0,0,0,0,300,0
5824,323,5,0,0,0,0,300,0
5824,324,6,0,0,0,0,300,0
5824,325,5,0,0,0,0,300,0
5825,323,9,0,0,0,0,300,0
5825,324,8,0,0,0,0,300,0
5825,325,9,0,0,0,0,300,0
5826,317,7,0,0,0,0,300,0
5826,318,8,0,0,0,0,300,0
5826,319,7,0,0,0,0,300,0
5827,317,4,0,0,0,0,300,0
5827,318,3,0,0,0,0,300,0
5827,319,4,0,0,0,0,300,0
5829,323,4,0,0,0,0,300,0
5829,324,5,0,0,0,0,300,0
5829,325,4,0,0,0,0,300,0
5830,323,5,0,0,0,0,300,0
5830,324,6,0,0,0,0,300,0
5830,325,5,0,0,0,0,300,0
5833,317,8,0,0,0,0,300,0
5833,318,7,0,0,0,0,300,0
5833,319,8,0,0,0,0,300,0
5834,317,7,0,0,0,0,300,0
5834,318,8,0,0,0,0,300,0
5834,319,7,0,0,0,0,300,0
5836,323,10,0,0,0,0,300,0
5836,324,10,0,0,0,0,300,0
5836,325,10,0,0,0,0,300,0
5840,305,2,0,0,0,0,300,0
5840,306,5,0,0,0,0,300,0
5840,307,3,0,0,0,0,300,0
5840,308,2,0,0,0,0,300,0
5841,305,2,0,0,0,0,300,0
5841,306,5,0,0,0,0,300,0
5841,307,3,0,0,0,0,300,0
5841,308,2,0,0,0,0,300,0
5842,305,2,0,0,0,0,300,0
5842,306,5,0,0,0,0,300,0
5842,307,3,0,0,0,0,300,0
5842,308,2,0,0,0,0,300,0
5843,305,2,0,0,0,0,300,0
5843,306,5,0,0,0,0,300,0
5843,307,3,0,0,0,0,300,0
5843,308,2,0,0,0,0,300,0
5844,305,2,0,0,0,0,300,0
5844,306,5,0,0,0,0,300,0
5844,307,3,0,0,0,0,300,0
5844,308,2,0,0,0,0,300,0
5845,305,2,0,0,0,0,300,0
5845,306,5,0,0,0,0,300,0
5845,307,3,0,0,0,0,300,0
5845,308,2,0,0,0,0,300,0
5846,310,15,0,0,0,0,420,0
5846,311,12,0,0,0,0,420,0
5846,312,18,0,0,0,0,420,0
5847,1,15,0,0,0,0,240,0
5847,11,2,0,0,0,0,240,0
5847,71,5,0,0,0,0,240,0
5847,309,6,0,0,0,0,240,0
5849,320,6,0,0,0,0,300,0
5849,321,7,0,0,0,0,300,0
5849,322,5,0,0,0,0,300,0
5850,1,15,0,0,0,0,300,0
5850,3,4,0,0,0,0,300,0
5850,4,4,0,0,0,0,300,0
5850,11,2,0,0,0,0,300,0
5850,71,5,0,0,0,0,300,0
5850,309,6,0,0,0,0,300,0
5851,310,4,0,0,0,0,420,0
5851,311,4,0,0,0,0,420,0
5851,312,3,0,0,0,0,420,0
5852,687,15,0,0,0,0,240,0
5852,688,8,0,0,0,0,240,0
5852,689,15,0,0,0,0,240,0
5852,690,8,0,0,0,0,240,0
5852,691,4,0,0,0,0,240,0
5853,687,15,0,0,0,0,240,0
5853,688,8,0,0,0,0,240,0
5853,689,15,0,0,0,0,240,0
5853,690,8,0,0,0,0,240,0
5853,691,4,0,0,0,0,240,0
5854,687,15,0,0,0,0,240,0
5854,688,8,0,0,0,0,240,0
5854,689,15,0,0,0,0,240,0
5854,690,8,0,0,0,0,240,0
5854,691,4,0,0,0,0,240,0
5855,687,15,0,0,0,0,240,0
5855,688,8,0,0,0,0,240,0
5855,689,15,0,0,0,0,240,0
5855,690,8,0,0,0,0,240,0
5855,691,4,0,0,0,0,240,0
5856,687,15,0,0,0,0,240,0
5856,688,8,0,0,0,0,240,0
5856,689,15,0,0,0,0,240,0
5856,690,8,0,0,0,0,240,0
5856,691,4,0,0,0,0,240,0
5857,687,15,0,0,0,0,240,0
5857,688,8,0,0,0,0,240,0
5857,689,15,0,0,0,0,240,0
5857,690,8,0,0,0,0,240,0
5857,691,4,0,0,0,0,240,0
5858,687,15,0,0,0,0,240,0
5858,688,8,0,0,0,0,240,0
5858,689,15,0,0,0,0,240,0
5858,690,8,0,0,0,0,240,0
5858,691,4,0,0,0,0,240,0
5859,687,15,0,0,0,0,240,0
5859,688,8,0,0,0,0,240,0
5859,689,15,0,0,0,0,240,0
5859,690,8,0,0,0,0,240,0
5859,691,4,0,0,0,0,240,0
5860,687,15,0,0,0,0,240,0
5860,688,8,0,0,0,0,240,0
5860,689,15,0,0,0,0,240,0
5860,690,8,0,0,0,0,240,0
5860,691,4,0,0,0,0,240,0
5861,687,15,0,0,0,0,240,0
5861,688,8,0,0,0,0,240,0
5861,689,15,0,0,0,0,240,0
5861,690,8,0,0,0,0,240,0
5861,691,4,0,0,0,0,240,0
5863,323,10,0,0,0,0,300,0
5863,324,10,0,0,0,0,300,0
5863,325,10,0,0,0,0,300,0
5864,323,5,0,0,0,0,300,0
5864,324,6,0,0,0,0,300,0
5864,325,5,0,0,0,0,300,0
5865,323,9,0,0,0,0,300,0
5865,324,8,0,0,0,0,300,0
5865,325,9,0,0,0,0,300,0
5866,317,7,0,0,0,0,300,0
5866,318,8,0,0,0,0,300,0
5866,319,7,0,0,0,0,300,0
5867,317,4,0,0,0,0,300,0
5867,318,3,0,0,0,0,300,0
5867,319,4,0,0,0,0,300,0
5869,323,4,0,0,0,0,300,0
5869,324,5,0,0,0,0,300,0
5869,325,4,0,0,0,0,300,0
5870,323,5,0,0,0,0,300,0
5870,324,6,0,0,0,0,300,0
5870,325,5,0,0,0,0,300,0
5873,317,8,0,0,0,0,300,0
5873,318,7,0,0,0,0,300,0
5873,319,8,0,0,0,0,300,0
5874,317,7,0,0,0,0,300,0
5874,318,8,0,0,0,0,300,0
5874,319,7,0,0,0,0,300,0
5876,323,10,0,0,0,0,300,0
5876,324,10,0,0,0,0,300,0
5876,325,10,0,0,0,0,300,0
5880,305,2,0,0,0,0,300,0
5880,306,5,0,0,0,0,300,0
5880,307,3,0,0,0,0,300,0
5880,308,2,0,0,0,0,300,0
5881,305,2,0,0,0,0,300,0
5881,306,5,0,0,0,0,300,0
5881,307,3,0,0,0,0,300,0
5881,308,2,0,0,0,0,300,0
5882,305,2,0,0,0,0,300,0
5882,306,5,0,0,0,0,300,0
5882,307,3,0,0,0,0,300,0
5882,308,2,0,0,0,0,300,0
5883,305,2,0,0,0,0,300,0
5883,306,5,0,0,0,0,300,0
5883,307,3,0,0,0,0,300,0
5883,308,2,0,0,0,0,300,0
5884,305,2,0,0,0,0,300,0
5884,306,5,0,0,0,0,300,0
5884,307,3,0,0,0,0,300,0
5884,308,2,0,0,0,0,300,0
5885,305,2,0,0,0,0,300,0
5885,306,5,0,0,0,0,300,0
5885,307,3,0,0,0,0,300,0
5885,308,2,0,0,0,0,300,0
5886,310,15,0,0,0,0,420,0
5886,311,12,0,0,0,0,420,0
5886,312,18,0,0,0,0,420,0
5887,1,15,0,0,0,0,240,0
5887,11,2,0,0,0,0,240,0
5887,71,5,0,0,0,0,240,0
5887,309,6,0,0,0,0,240,0
5889,320,6,0,0,0,0,300,0
5889,321,7,0,0,0,0,300,0
5889,322,5,0,0,0,0,300,0
5890,1,15,0,0,0,0,300,0
5890,3,4,0,0,0,0,300,0
5890,4,4,0,0,0,0,300,0
5890,11,2,0,0,0,0,300,0
5890,71,5,0,0,0,0,300,0
5890,309,6,0,0,0,0,300,0
5891,310,4,0,0,0,0,420,0
5891,311,4,0,0,0,0,420,0
5891,312,3,0,0,0,0,420,0
5892,687,15,0,0,0,0,240,0
5892,688,8,0,0,0,0,240,0
5892,689,15,0,0,0,0,240,0
5892,690,8,0,0,0,0,240,0
5892,691,4,0,0,0,0,240,0
5893,687,15,0,0,0,0,240,0
5893,688,8,0,0,0,0,240,0
5893,689,15,0,0,0,0,240,0
5893,690,8,0,0,0,0,240,0
5893,691,4,0,0,0,0,240,0
5894,687,15,0,0,0,0,240,0
5894,688,8,0,0,0,0,240,0
5894,689,15,0,0,0,0,240,0
5894,690,8,0,0,0,0,240,0
5894,691,4,0,0,0,0,240,0
5895,687,15,0,0,0,0,240,0
5895,688,8,0,0,0,0,240,0
5895,689,15,0,0,0,0,240,0
5895,690,8,0,0,0,0,240,0
5895,691,4,0,0,0,0,240,0
5896,687,15,0,0,0,0,240,0
5896,688,8,0,0,0,0,240,0
5896,689,15,0,0,0,0,240,0
5896,690,8,0,0,0,0,240,0
5896,691,4,0,0,0,0,240,0
5897,687,15,0,0,0,0,240,0
5897,688,8,0,0,0,0,240,0
5897,689,15,0,0,0,0,240,0
5897,690,8,0,0,0,0,240,0
5897,691,4,0,0,0,0,240,0
5898,687,15,0,0,0,0,240,0
5898,688,8,0,0,0,0,240,0
5898,689,15,0,0,0,0,240,0
5898,690,8,0,0,0,0,240,0
5898,691,4,0,0,0,0,240,0
5899,687,15,0,0,0,0,240,0
5899,688,8,0,0,0,0,240,0
5899,689,15,0,0,0,0,240,0
5899,690,8,0,0,0,0,240,0
5899,691,4,0,0,0,0,240,0
5900,687,15,0,0,0,0,240,0
5900,688,8,0,0,0,0,240,0
5900,689,15,0,0,0,0,240,0
5900,690,8,0,0,0,0,240,0
5900,691,4,0,0,0,0,240,0
5901,687,15,0,0,0,0,240,0
5901,688,8,0,0,0,0,240,0
5901,689,15,0,0,0,0,240,0
5901,690,8,0,0,0,0,240,0
5901,691,4,0,0,0,0,240,0
5903,323,10,0,0,0,0,300,0
5903,324,10,0,0,0,0,300,0
5903,325,10,0,0,0,0,300,0
5904,323,5,0,0,0,0,300,0
5904,324,6,0,0,0,0,300,0
5904,325,5,0,0,0,0,300,0
5905,323,9,0,0,0,0,300,0
5905,324,8,0,0,0,0,300,0
5905,325,9,0,0,0,0,300,0
5906,317,7,0,0,0,0,300,0
5906,318,8,0,0,0,0,300,0
5906,319,7,0,0,0,0,300,0
5907,317,4,0,0,0,0,300,0
5907,318,3,0,0,0,0,300,0
5907,319,4,0,0,0,0,300,0
5909,323,4,0,0,0,0,300,0
5909,324,5,0,0,0,0,300,0
5909,325,4,0,0,0,0,300,0
5910,323,5,0,0,0,0,300,0
5910,324,6,0,0,0,0,300,0
5910,325,5,0,0,0,0,300,0
5913,317,8,0,0,0,0,300,0
5913,318,7,0,0,0,0,300,0
5913,319,8,0,0,0,0,300,0
5914,317,7,0,0,0,0,300,0
5914,318,8,0,0,0,0,300,0
5914,319,7,0,0,0,0,300,0
5916,323,10,0,0,0,0,300,0
5916,324,10,0,0,0,0,300,0
5916,325,10,0,0,0,0,300,0
5920,305,2,0,0,0,0,300,0
5920,306,5,0,0,0,0,300,0
5920,307,3,0,0,0,0,300,0
5920,308,2,0,0,0,0,300,0
5921,305,2,0,0,0,0,300,0
5921,306,5,0,0,0,0,300,0
5921,307,3,0,0,0,0,300,0
5921,308,2,0,0,0,0,300,0
5922,305,2,0,0,0,0,300,0
5922,306,5,0,0,0,0,300,0
5922,307,3,0,0,0,0,300,0
5922,308,2,0,0,0,0,300,0
5923,305,2,0,0,0,0,300,0
5923,306,5,0,0,0,0,300,0
5923,307,3,0,0,0,0,300,0
5923,308,2,0,0,0,0,300,0
5924,305,2,0,0,0,0,300,0
5924,306,5,0,0,0,0,300,0
5924,307,3,0,0,0,0,300,0
5924,308,2,0,0,0,0,300,0
5925,305,2,0,0,0,0,300,0
5925,306,5,0,0,0,0,300,0
5925,307,3,0,0,0,0,300,0
5925,308,2,0,0,0,0,300,0
5926,310,15,0,0,0,0,420,0
5926,311,12,0,0,0,0,420,0
5926,312,18,0,0,0,0,420,0
5927,1,15,0,0,0,0,240,0
5927,11,2,0,0,0,0,240,0
5927,71,5,0,0,0,0,240,0
5927,309,6,0,0,0,0,240,0
5929,320,6,0,0,0,0,300,0
5929,321,7,0,0,0,0,300,0
5929,322,5,0,0,0,0,300,0
5930,1,15,0,0,0,0,300,0
5930,3,4,0,0,0,0,300,0
5930,4,4,0,0,0,0,300,0
5930,11,2,0,0,0,0,300,0
5930,71,5,0,0,0,0,300,0
5930,309,6,0,0,0,0,300,0
5931,310,4,0,0,0,0,420,0
5931,311,4,0,0,0,0,420,0
5931,312,3,0,0,0,0,420,0
5932,687,15,0,0,0,0,240,0
5932,688,8,0,0,0,0,240,0
5932,689,15,0,0,0,0,240,0
5932,690,8,0,0,0,0,240,0
5932,691,4,0,0,0,0,240,0
5933,687,15,0,0,0,0,240,0
5933,688,8,0,0,0,0,240,0
5933,689,15,0,0,0,0,240,0
5933,690,8,0,0,0,0,240,0
5933,691,4,0,0,0,0,240,0
5934,687,15,0,0,0,0,240,0
5934,688,8,0,0,0,0,240,0
5934,689,15,0,0,0,0,240,0
5934,690,8,0,0,0,0,240,0
5934,691,4,0,0,0,0,240,0
5935,687,15,0,0,0,0,240,0
5935,688,8,0,0,0,0,240,0
5935,689,15,0,0,0,0,240,0
5935,690,8,0,0,0,0,240,0
5935,691,4,0,0,0,0,240,0
5936,687,15,0,0,0,0,240,0
5936,688,8,0,0,0,0,240,0
5936,689,15,0,0,0,0,240,0
5936,690,8,0,0,0,0,240,0
5936,691,4,0,0,0,0,240,0
5937,687,15,0,0,0,0,240,0
5937,688,8,0,0,0,0,240,0
5937,689,15,0,0,0,0,240,0
5937,690,8,0,0,0,0,240,0
5937,691,4,0,0,0,0,240,0
5938,687,15,0,0,0,0,240,0
5938,688,8,0,0,0,0,240,0
5938,689,15,0,0,0,0,240,0
5938,690,8,0,0,0,0,240,0
5938,691,4,0,0,0,0,240,0
5939,687,15,0,0,0,0,240,0
5939,688,8,0,0,0,0,240,0
5939,689,15,0,0,0,0,240,0
5939,690,8,0,0,0,0,240,0
5939,691,4,0,0,0,0,240,0
5940,687,15,0,0,0,0,240,0
5940,688,8,0,0,0,0,240,0
5940,689,15,0,0,0,0,240,0
5940,690,8,0,0,0,0,240,0
5940,691,4,0,0,0,0,240,0
5941,687,15,0,0,0,0,240,0
5941,688,8,0,0,0,0,240,0
5941,689,15,0,0,0,0,240,0
5941,690,8,0,0,0,0,240,0
5941,691,4,0,0,0,0,240,0
5943,323,10,0,0,0,0,300,0
5943,324,10,0,0,0,0,300,0
5943,325,10,0,0,0,0,300,0
5944,323,5,0,0,0,0,300,0
5944,324,6,0,0,0,0,300,0
5944,325,5,0,0,0,0,300,0
5945,323,9,0,0,0,0,300,0
5945,324,8,0,0,0,0,300,0
5945,325,9,0,0,0,0,300,0
5946,317,7,0,0,0,0,300,0
5946,318,8,0,0,0,0,300,0
5946,319,7,0,0,0,0,300,0
5947,317,4,0,0,0,0,300,0
5947,318,3,0,0,0,0,300,0
5947,319,4,0,0,0,0,300,0
5949,323,4,0,0,0,0,300,0
5949,324,5,0,0,0,0,300,0
5949,325,4,0,0,0,0,300,0
5950,323,5,0,0,0,0,300,0
5950,324,6,0,0,0,0,300,0
5950,325,5,0,0,0,0,300,0
5953,317,8,0,0,0,0,300,0
5953,318,7,0,0,0,0,300,0
