MobId,Identifier,Description,MobLook,MobLookColor,Vita,Exp,Level,Might,Grace,Will,MinDmg,MaxDmg,MobMoveTime,MobBehavior,MobIsBoss,MobProtection,MobHit,MobArmor,Sources
488,satans_helper,Satan\'s little helper,118,2,14000,300000,80,0,80,80,900,1100,2000,1,0,3,0,-30,
489,snow_beast,Snow beast,116,11,104000,500000,80,0,80,80,1350,2000,2000,1,0,3,0,-40,Vita=rtk-db-restored(un-div5)
490,death_wish,Death wish,119,2,345000,1500000,80,0,80,80,2000,4000,2000,1,0,3,0,-65,Vita=rtk-db-restored(un-div5)
491,snow_rabbit,Snow rabbit,21,29,1080,600,20,0,20,20,2,8,3000,0,0,0,0,40,Vita=rtk-db-restored(un-div5)
492,arctic_deer,Arctic deer,89,29,2680,1100,20,0,20,20,7,14,3000,0,0,0,0,40,Vita=rtk-db-restored(un-div5)
493,slush_ogre,Slush ogre,99,18,4150,2000,20,0,20,20,10,60,3000,1,0,0,0,100,Vita=rtk-db-restored(un-div5)
494,snow_ogre,Snow ogre,99,18,17250,40000,35,0,35,35,50,200,3000,1,0,0,0,0,Vita=rtk-db-restored(un-div5)
495,sleet_ogre,Sleet ogre,99,18,19750,100000,50,0,50,50,190,290,3000,1,0,1,0,-10,Vita=rtk-db-restored(un-div5)
496,hail_ogre,Hail ogre,99,18,51500,300000,65,0,65,65,510,790,3000,1,0,2,0,-25,Vita=rtk-db-restored(un-div5)
497,flurry_ogre,Flurry ogre,99,18,72750,700000,80,0,80,80,1540,1980,3000,1,0,3,0,-40,Vita=rtk-db-restored(un-div5)
498,blizzard_ogre,Blizzard ogre,99,18,88000,1000000,95,0,95,95,1600,2000,3000,1,0,3,0,-50,Vita=rtk-db-restored(un-div5)
499,avalanche_ogre,Avalanche ogre,99,18,1640000,7000000,99,0,99,99,9800,14400,3000,1,0,0,0,-65,Vita=rtk-db-restored(un-div5)
500,tempest_ogre,Tempest ogre,99,18,2000000,10500000,99,0,99,99,14400,18750,3000,1,0,3,0,-80,Vita=rtk-db-restored(un-div5)
501,cyclone_ogre,Cyclone ogre,99,18,4400000,14000000,99,0,99,99,28500,37500,3000,1,0,3,0,-95,Vita=rtk-db-restored(un-div5)
502,slush_king,Slush king,99,17,6950,20000,20,0,20,20,100,600,3000,1,0,0,0,100,Vita=rtk-db-restored(un-div5)
503,snow_king,Snow king,99,17,31450,400000,35,0,35,35,500,2000,3000,1,0,0,0,0,Vita=rtk-db-restored(un-div5)
504,sleet_king,Sleet king,99,17,42300,1000000,50,0,50,50,700,2400,3000,1,0,1,0,-10,Vita=rtk-db-restored(un-div5)
505,hail_king,Hail king,99,17,92550,3000000,65,0,65,65,730,7300,3000,1,0,2,0,-25,Vita=rtk-db-restored(un-div5)
506,flurry_king,Flurry king,99,17,132000,7000000,80,0,80,80,1620,16200,3000,1,0,4,0,-40,Vita=rtk-db-restored(un-div5)
507,blizzard_king,Blizzard king,99,17,164350,10000000,95,0,95,95,2800,20000,3000,1,0,5,0,-50,Vita=rtk-db-restored(un-div5)
508,avalanche_king,Avalanche king,99,17,3050000,70000000,99,0,99,99,5200,52000,3000,1,0,5,0,-65,Vita=rtk-db-restored(un-div5)
509,tempest_king,Tempest king,99,17,4150000,105000000,99,0,99,99,8400,84000,3000,1,0,6,0,-80,Vita=rtk-db-restored(un-div5)
510,cyclone_king,Cyclone king,99,17,9850000,140000000,99,0,99,99,11400,114000,3000,1,0,7,0,-95,Vita=rtk-db-restored(un-div5)
511,bear,Bear,24,5,1350,1000,30,0,30,30,40,55,2000,0,0,3,0,40,Vita=rtk-db-restored(un-div5)
512,tiger,Tiger,29,5,2200,1500,30,0,30,30,15,30,2000,0,0,0,0,0,Vita=rtk-db-restored(un-div5)
513,lobster,Lobster,168,2,10750,65000,50,0,50,50,15,300,2000,1,0,1,0,-10,Vita=rtk-db-restored(un-div5);MobBehavior=owner-design
514,boa,Boa,33,11,4500,4400,40,0,50,50,35,55,2000,0,0,0,0,35,Vita=rtk-db-restored(un-div5)
515,sand_lobster,Sand lobster,168,5,50550,300000,70,0,70,70,760,1100,2000,1,0,3,0,-45,Vita=rtk-db-restored(un-div5)
516,rock_lobster,Rock lobster,168,13,55000,500000,70,0,70,70,1000,1500,2000,1,0,3,0,-55,Vita=rtk-db-restored(un-div5)
517,golden_lobster,Golden Lobster,168,30,384000,2000000,99,0,99,99,240,4800,2000,1,0,3,0,-65,Vita=rtk-db-restored(un-div5)
518,golden_hare,Golden hare,125,30,2700,4500,25,0,25,25,30,50,1000,1,0,0,25,95,Vita=rtk-db-restored(un-div5)
519,mad_rabbit,Mad rabbit,125,2,3300,5500,25,0,25,25,40,60,1000,1,0,0,25,95,Vita=rtk-db-restored(un-div5)
520,giant_hare,Giant hare,21,7,3900,6500,25,0,25,25,50,70,1000,1,0,0,25,95,Vita=rtk-db-restored(un-div5)
521,rabbit_sentry,Rabbit sentry,131,31,10000,16000,25,0,25,25,200,250,1000,1,0,1,25,-10,Vita=rtk-db-restored(un-div5)
522,mythic_hare,Mythic hare,131,0,17000,37000,50,0,50,65,125,195,1000,1,1,2,50,-20,Vita=rtk-db-restored(un-div5)
523,hare_witch,Hare witch,131,20,21000,45000,50,0,50,65,150,220,1000,1,1,2,50,-20,Vita=rtk-db-restored(un-div5)
524,mad_hare,Mad hare,125,12,25000,110000,70,0,70,70,200,360,1000,1,0,1,70,-10,Vita=rtk-db-restored(un-div5)
525,giant_rabbit,Giant rabbit,21,13,48000,180000,70,0,70,70,225,475,1000,1,0,2,70,-20,Vita=rtk-db-restored(un-div5)
526,rabbit_guardian,Rabbit guardian,131,16,81000,250000,70,0,70,70,450,1000,1000,1,0,3,700,-40,Vita=rtk-db-restored(un-div5)
527,divine_rabbit,Divine rabbit,131,30,91000,500000,99,0,99,163,300,850,1000,1,1,3,99,-30,Vita=rtk-db-restored(un-div5)
528,rabbit_witch,Rabbit witch,131,3,104000,550000,99,0,99,163,400,950,2000,1,1,4,99,-40,Vita=rtk-db-restored(un-div5)
529,hop,Hop,125,29,48750,405000,99,0,99,99,1280,1520,1000,1,0,3,99,-40,Vita=rtk-db-restored(un-div5)
530,thump,Thump,125,29,74000,630000,99,0,99,99,1420,1660,1000,1,0,3,99,-40,Vita=rtk-db-restored(un-div5)
531,fluff,Fluff,21,10,67000,630000,99,0,99,99,1600,2240,2000,1,0,3,99,-50,Vita=rtk-db-restored(un-div5)
532,rabbit_defender,Rabbit defender,131,0,195000,1100000,99,0,99,99,2180,2940,1000,1,0,5,99,-70,Vita=rtk-db-restored(un-div5)
533,spirit_rabbit,Spirit rabbit,131,0,284000,2000000,99,0,99,173,1740,2580,1000,1,1,6,99,-65,Vita=rtk-db-restored(un-div5)
534,rabbit_avenger,Rabbit avenger,131,0,324000,2400000,99,0,99,173,2060,2860,2000,1,1,7,99,-70,Vita=rtk-db-restored(un-div5)
535,ore,Ore,849,16,10000,0,1,0,0,0,0,0,2000,0,0,0,0,0,Vita=rtk-db-restored(un-div5)
536,ore_med,Ore med vein,849,0,1200,0,1,0,0,0,0,0,2000,0,0,0,0,0,Vita=rtk-db-restored(un-div5)
537,ore_high,Ore high vein,850,10,1200,0,1,0,0,0,0,0,2000,0,0,0,0,0,Vita=rtk-db-restored(un-div5)
538,ore_very_high,Ore very high vein,853,4,1200,0,1,0,0,0,0,0,2000,0,0,0,0,0,Vita=rtk-db-restored(un-div5)
539,gold_ore,Gold ore vein,853,16,1200,0,1,0,0,0,0,0,2000,0,0,0,0,0,Vita=rtk-db-restored(un-div5)
540,silver_ore,Silver ore vein,853,28,1200,0,1,0,0,0,0,0,2000,0,0,0,0,0,Vita=rtk-db-restored(un-div5)
541,ginko_tree,Ginko tree,761,8,10000,0,1,0,0,0,0,0,1000,0,0,0,0,35,Vita=rtk-db-restored(un-div5)
542,bent_grain,Bent grain,773,0,1200,0,1,0,0,0,0,0,15000,0,0,255,0,0,Vita=rtk-db-restored(un-div5)
543,tall_wheat,Tall wheat,774,0,1200,0,1,0,0,0,0,0,15000,0,0,255,0,0,Vita=rtk-db-restored(un-div5)
544,very_tall_wheat,Very tall wheat,774,2,1200,0,1,0,0,0,0,0,15000,0,0,255,0,0,Vita=rtk-db-restored(un-div5)
545,damp_wheat,Damp wheat,822,0,1200,0,1,0,0,0,0,0,15000,0,0,255,0,0,Vita=rtk-db-restored(un-div5)
546,training_dummy,Training dummy,1302,0,17000,0,1,0,0,0,0,0,2000,2,0,0,0,0,
547,island_lobster,Island lobster,168,10,150,500,15,0,15,15,15,30,3000,1,0,0,0,35,Vita=rtk-db-restored(un-div5)
548,tiger_night,Night,130,2,425000,4000000,99,0,99,173,2400,3600,1000,1,0,4,99,-72,Vita=rtk-db-restored(un-div5)
549,tiger_storm,Storm,130,1,535000,4200000,99,0,99,173,3100,4150,1000,1,0,4,99,-72,Vita=rtk-db-restored(un-div5)
550,tiger_blizzard,Blizzard,130,3,595000,5000000,99,0,99,173,3750,5550,1000,1,0,4,99,-75,Vita=rtk-db-restored(un-div5)
551,tiger_summit,Summit,130,4,850000,6000000,99,0,99,173,4800,7200,1000,1,0,4,99,-77,Vita=rtk-db-restored(un-div5)
552,tiger_twostripes,Two stripes,130,0,1835000,14000000,99,0,99,173,9350,13450,1000,1,0,5,99,-85,Vita=rtk-db-restored(un-div5)
553,thirsty_ogre,Thirsty ogre,185,0,40,75,10,0,10,10,3,7,2000,0,0,0,10,100,
554,vile_scorpion,Vile scorpion,171,15,18600,48000,42,0,42,42,130,290,2000,1,0,0,42,0,Vita=rtk-db-restored(un-div5)
555,scorpion_lurker,Scorpion lurker,171,16,21000,79000,42,0,42,42,150,325,2000,1,0,0,42,0,Vita=rtk-db-restored(un-div5)
556,radiant_scorpion,Radiant scorpion,171,27,33400,125000,42,0,42,42,225,475,2000,1,0,0,42,0,Vita=rtk-db-restored(un-div5)
557,crimson_scorpion,Crimson scorpion,171,31,915500,785000,50,0,50,50,980,1880,1000,1,0,2,50,-25,Vita=rtk-db-restored(un-div5)
558,sonhi_stickman,Sonhi stickman,0,21,2000,15,1,0,0,0,200,800,2000,0,0,0,0,20,Vita=rtk-db-restored(un-div5)
559,sonhi_swordsman,Sonhi swordsman,36,21,2000,15,1,0,0,0,200,800,2000,0,0,0,0,20,Vita=rtk-db-restored(un-div5)
560,sonhi_archer,Sonhi archer,1,21,2000,15,1,0,0,0,200,800,2000,0,0,0,0,20,Vita=rtk-db-restored(un-div5)
561,sonhi_captain,Sonhi captain,37,21,5000,20,1,0,0,0,500,1200,2000,1,0,0,0,0,Vita=rtk-db-restored(un-div5)
562,cotw_caterpillar,Caterpillar,183,30,1000,0,68,0,68,68,10,35,2000,0,0,0,68,30,Vita=rtk-db-restored(un-div5)
563,cotw_fluffy_dog,Fluffy dog,198,8,3000,0,72,0,72,72,15,85,2000,0,0,0,72,10,Vita=rtk-db-restored(un-div5)
564,cotw_panda_bear,Panda bear,24,5,6600,0,81,0,81,81,20,180,2000,0,0,0,81,-10,Vita=rtk-db-restored(un-div5)
565,cotw_wild_monkey,Wild monkey,126,0,22500,0,90,0,90,90,50,375,2000,0,0,0,90,-15,Vita=rtk-db-restored(un-div5)
566,cotw_gorilla,Gorilla,127,12,36000,0,99,0,99,99,50,575,2000,0,0,0,99,-15,Vita=rtk-db-restored(un-div5)
567,cotw_wind_dancer,Wind dancer,140,0,75000,0,99,0,99,99,1000,2000,2000,0,0,0,99,-25,Vita=rtk-db-restored(un-div5)
568,cotw_wind_warrior,Wind warrior,140,0,130000,0,99,0,99,99,2000,4000,2000,0,0,0,99,-45,Vita=rtk-db-restored(un-div5)
569,new_years_mob1,Young spirit,2400,0,3100,4800,20,0,20,20,35,65,2000,1,0,0,20,75,Vita=rtk-db-restored(un-div5)
570,new_years_mob2,Eager spirit,2400,0,4800,5600,20,0,20,20,45,85,1000,1,0,0,20,60,Vita=rtk-db-restored(un-div5)
571,new_years_mob3,Angry spirit,2400,0,31750,145750,50,0,50,50,455,675,2000,1,0,2,50,-20,Vita=rtk-db-restored(un-div5)
572,new_years_mob4,Quick spirit,2400,0,34750,155750,50,0,50,50,515,715,1000,1,0,2,50,-25,Vita=rtk-db-restored(un-div5)
573,new_years_mob5,Terrible spirit,2400,0,84000,675000,80,0,80,80,1650,2300,2000,1,0,3,80,-30,Vita=rtk-db-restored(un-div5)
574,new_years_mob6,Ancient spirit,2400,0,96000,725000,80,0,80,80,1800,2550,1000,1,0,3,80,-45,Vita=rtk-db-restored(un-div5)
575,new_years_boss1,Spirit guardian,2400,0,33000,45000,30,0,30,30,90,210,1000,1,0,1,30,-10,Vita=rtk-db-restored(un-div5)
576,new_years_boss2,Spirit defender,2400,0,137000,850000,75,0,75,75,600,950,1000,1,0,4,75,-45,Vita=rtk-db-restored(un-div5)
577,new_years_boss3,Spirit champion,2400,0,515000,2750000,99,0,99,99,3750,5400,1000,1,0,4,99,-75,Vita=rtk-db-restored(un-div5)
578,kwisin_companion,Kwi-Sin Companion,26,30,1000,0,68,0,68,68,10,35,2000,1,0,0,68,30,Vita=rtk-db-restored(un-div5)
579,mingken_companion,Ming-Ken Companion,88,30,1000,0,68,0,68,68,10,35,2000,1,0,0,68,30,Vita=rtk-db-restored(un-div5)
580,ohaeng_companion,Ohaeng Companion,120,30,1000,0,68,0,68,68,10,35,2000,1,0,0,68,30,Vita=rtk-db-restored(un-div5)
581,kwisin_assistant,Kwi-Sin Assistant,32,5,3000,0,72,0,72,72,15,85,2000,1,0,0,72,10,Vita=rtk-db-restored(un-div5)
582,mingken_assistant,Ming-Ken Assistant,89,5,3000,0,72,0,72,72,15,85,2000,1,0,0,72,10,Vita=rtk-db-restored(un-div5)
583,ohaeng_assistant,Ohaeng Assistant,90,5,3000,0,72,0,72,72,15,85,2000,1,0,0,72,10,Vita=rtk-db-restored(un-div5)
584,kwisin_protector,Kwi-Sin Protector,33,8,6600,0,81,0,81,81,20,180,2000,1,0,0,81,-10,Vita=rtk-db-restored(un-div5)
585,mingken_protector,Ming-Ken Protector,255,3,6600,0,81,0,81,81,20,180,2000,1,0,0,81,-10,Vita=rtk-db-restored(un-div5)
586,ohaeng_protector,Ohaeng Protector,109,8,6600,0,81,0,81,81,20,180,2000,1,0,0,81,-10,Vita=rtk-db-restored(un-div5)
587,kwisin_fighter,Fighter of Kwi-Sin,30,1,22500,0,90,0,90,90,50,375,2000,1,0,0,90,-15,Vita=rtk-db-restored(un-div5)
588,mingken_fighter,Fighter of Ming-Ken,19,1,22500,0,90,0,90,90,50,375,2000,1,0,0,90,-15,Vita=rtk-db-restored(un-div5)
589,ohaeng_fighter,Fighter of Ohaeng,111,1,22500,0,90,0,90,90,50,375,2000,1,0,0,90,-15,Vita=rtk-db-restored(un-div5)
590,kwisin_warrior,Kwi-Sin Warrior,31,12,36000,0,99,0,99,99,50,575,2000,1,0,0,99,-15,Vita=rtk-db-restored(un-div5)
591,mingken_warrior,Ming-Ken Warrior,153,12,36000,0,99,0,99,99,50,575,2000,1,0,0,99,-15,Vita=rtk-db-restored(un-div5)
592,ohaeng_warrior,Ohaeng Warrior,112,0,36000,0,99,0,99,99,50,575,2000,1,0,0,99,-15,Vita=rtk-db-restored(un-div5)
593,kwisin_champion,Kwi-Sin Champion,225,0,75000,0,99,0,99,99,1000,2000,2000,1,0,0,99,-25,Vita=rtk-db-restored(un-div5)
594,mingken_champion,Ming-Ken Champion,156,0,75000,0,99,0,99,99,1000,2000,2000,1,0,0,99,-25,Vita=rtk-db-restored(un-div5)
595,ohaeng_champion,Ohaeng Champion,187,0,75000,0,99,0,99,99,1000,2000,2000,1,0,0,99,-25,Vita=rtk-db-restored(un-div5)
596,kwisin_avatar,Kwi-Sin Avatar,225,0,130000,0,99,0,99,99,2000,4000,2000,1,0,0,99,-45,Vita=rtk-db-restored(un-div5)
597,mingken_avatar,Ming-Ken Avatar,156,0,130000,0,99,0,99,99,2000,4000,2000,1,0,0,99,-45,Vita=rtk-db-restored(un-div5)
598,ohaeng_avatar,Ohaeng Avatar,187,0,130000,0,99,0,99,99,2000,4000,2000,1,0,0,99,-45,Vita=rtk-db-restored(un-div5)
599,golden_rabbit,Golden rabbit,125,30,15000,40000,70,0,70,70,140,200,1000,1,0,1,0,-10,Vita=rtk-db-restored(un-div5)
600,giasomo_bird,Giasomo bird,58,0,1000,0,9,0,0,0,1,2,2000,0,0,0,0,80,Vita=rtk-db-restored(un-div5)
601,dummy_mythic_dragon,Mythic dragon,132,0,636000,5000000,99,0,99,173,4600,5900,1000,1,0,7,75,-74,Vita=rtk-db-restored(un-div5)
602,dummy_dragon_mage,Dragon mage,132,24,666000,5000000,99,0,99,173,4000,5000,1000,1,0,7,75,-70,Vita=rtk-db-restored(un-div5)
603,dummy_divine_dragon,Divine dragon,132,30,2385000,5000000,99,0,130,173,18400,29500,1000,1,0,9,75,-90,Vita=rtk-db-restored(un-div5)
604,dummy_dragon_slayer,Dragon slayer,132,21,2497500,5000000,99,0,130,173,20000,25000,1000,1,0,9,75,-90,Vita=rtk-db-restored(un-div5)
605,dummy_spirit_dragon,Spirit dragon,132,20,11925000,5000000,99,0,99,173,110400,177000,1000,1,0,9,75,-95,Vita=rtk-db-restored(un-div5)
606,dummy_dragon_avenger,Dragon avenger,132,20,12487500,5000000,99,0,99,173,120000,150000,1000,1,0,9,75,-95,Vita=rtk-db-restored(un-div5)
607,dummy_mythic_dog,Mythic dog,138,2,22800,5000000,64,0,64,89,200,350,1000,1,0,2,64,-20,Vita=rtk-db-restored(un-div5)
608,dummy_dog_assassin,Dog assassin,138,20,30500,5000000,64,0,64,89,250,400,1000,1,0,2,64,-20,Vita=rtk-db-restored(un-div5)
609,dummy_divine_dog,Divine dog,138,30,177000,5000000,99,0,99,163,1400,2000,1000,1,0,4,84,-47,Vita=rtk-db-restored(un-div5)
610,dummy_dog_cutthroat,Dog cutthroat,138,53,236000,5000000,99,0,99,163,1500,2100,1000,1,0,5,84,-57,Vita=rtk-db-restored(un-div5)
611,dummy_spirit_dog,Spirit dog,138,20,955000,5000000,99,0,130,173,7000,10000,1000,1,0,8,99,-87,Vita=rtk-db-restored(un-div5)
612,dummy_dog_avenger,Dog avenger,138,20,1205000,5000000,99,0,130,173,7500,10500,1000,1,0,9,99,-97,Vita=rtk-db-restored(un-div5)
613,dummy_mythic_horse,Mythic horse,134,2,98500,5000000,99,0,99,163,800,1600,1000,1,0,4,99,-45,Vita=rtk-db-restored(un-div5)
614,dummy_horse_do,Horse do,134,20,149750,5000000,99,0,99,163,800,1800,1000,1,0,5,99,-50,Vita=rtk-db-restored(un-div5)
615,dummy_divine_horse,Divine horse,134,30,318000,5000000,99,0,99,173,2200,2700,1000,1,0,6,99,-65,Vita=rtk-db-restored(un-div5)
616,dummy_horse_chongun,Horse chongun,134,21,324000,5000000,99,0,99,173,2300,3000,1000,1,0,7,99,-70,Vita=rtk-db-restored(un-div5)
617,dummy_spirit_horse,Spirit horse,134,20,3021000,5000000,99,0,130,173,17600,21600,1000,1,0,9,99,-90,Vita=rtk-db-restored(un-div5)
618,dummy_horse_avenger,Horse avenger,134,20,3078000,5000000,99,0,130,173,18400,24000,1000,1,0,9,99,-95,Vita=rtk-db-restored(un-div5)
619,dummy_mythic_monkey,Mythic monkey,136,0,18300,5000000,50,0,50,65,150,280,1000,1,0,2,50,-25,Vita=rtk-db-restored(un-div5)
620,dummy_monkey_mauler,Monkey mauler,136,20,25500,5000000,50,0,50,65,220,300,1000,1,0,2,50,-25,Vita=rtk-db-restored(un-div5)
621,dummy_divine_monkey,Divine monkey,136,0,128000,5000000,99,0,99,163,820,1520,1000,1,0,4,0,-42,Vita=rtk-db-restored(un-div5)
622,dummy_monkey_basher,Monkey basher,136,20,172000,5000000,99,0,99,163,900,1600,1000,1,0,5,99,-52,Vita=rtk-db-restored(un-div5)
623,dummy_spirit_monkey,Spirit monkey,136,0,304000,5000000,99,0,130,173,2000,3000,1000,1,0,7,99,-70,Vita=rtk-db-restored(un-div5)
624,dummy_monkey_avenger,Monkey avenger,136,20,432000,5000000,99,0,130,173,2100,3300,1000,1,0,7,99,-70,Vita=rtk-db-restored(un-div5)
625,dummy_mythic_ox,Mythic ox,129,2,102000,5000000,99,0,99,163,900,1800,1000,1,0,4,99,-45,Vita=rtk-db-restored(un-div5)
626,dummy_ox_gorer,Ox gorer,129,20,152000,5000000,99,0,99,163,1000,2000,1000,1,0,5,99,-55,Vita=rtk-db-restored(un-div5)
627,dummy_divine_ox,Divine ox,129,30,608000,5000000,99,0,130,173,5000,7000,1000,1,0,7,99,-72,Vita=rtk-db-restored(un-div5)
628,dummy_ox_charger,Ox charger,129,21,804000,5000000,99,0,130,173,6100,8000,1000,1,0,7,99,-76,Vita=rtk-db-restored(un-div5)
629,dummy_spirit_ox,Spirit ox,129,20,3648000,5000000,99,0,130,173,30000,42000,1000,1,0,8,99,-85,Vita=rtk-db-restored(un-div5)
630,dummy_ox_avenger,Ox avenger,129,20,4824000,5000000,99,0,130,173,36600,48000,1000,1,0,8,99,-85,Vita=rtk-db-restored(un-div5)
631,dummy_mythic_boar,Mythic boar,139,2,200000,5000000,99,0,99,163,1400,2200,1000,1,0,5,99,-55,Vita=rtk-db-restored(un-div5)
632,dummy_boar_champion,Boar champion,139,20,238000,5000000,99,0,99,163,1500,2600,1000,1,0,6,99,-60,Vita=rtk-db-restored(un-div5)
633,dummy_divine_pig,Divine pig,139,30,1115000,5000000,99,0,130,173,10600,21800,1000,1,0,7,99,-75,Vita=rtk-db-restored(un-div5)
634,dummy_pig_champion,Pig champion,139,53,1410000,5000000,99,0,130,173,10800,22200,1000,1,0,7,99,-78,Vita=rtk-db-restored(un-div5)
635,dummy_spirit_pig,Spirit pig,139,20,4181250,5000000,99,0,130,173,34450,81750,1000,1,0,8,99,-85,Vita=rtk-db-restored(un-div5)
636,dummy_pig_avenger,Pig avenger,139,20,6675000,5000000,99,0,130,173,35100,83250,1000,1,0,9,99,-90,Vita=rtk-db-restored(un-div5)
637,dummy_mythic_hare,Mythic hare,131,0,17000,5000000,50,0,50,65,125,195,1000,1,0,2,50,-20,Vita=rtk-db-restored(un-div5)
638,dummy_hare_witch,Hare witch,131,20,21000,5000000,50,0,50,65,150,220,1000,1,0,2,50,-20,Vita=rtk-db-restored(un-div5)
639,dummy_divine_rabbit,Divine rabbit,131,30,91000,5000000,99,0,99,163,300,850,1000,1,0,3,99,-30,Vita=rtk-db-restored(un-div5)
640,dummy_rabbit_witch,Rabbit witch,131,3,104000,5000000,99,0,99,163,400,950,2000,1,0,4,99,-40,Vita=rtk-db-restored(un-div5)
641,dummy_spirit_rabbit,Spirit rabbit,131,0,284000,5000000,99,0,99,173,1740,2580,1000,1,0,6,99,-65,Vita=rtk-db-restored(un-div5)
642,dummy_rabbit_avenger,Rabbit avenger,131,0,324000,5000000,99,0,99,173,2060,2860,2000,1,0,7,99,-70,Vita=rtk-db-restored(un-div5)
643,dummy_mythic_rat,Mythic rat,128,2,45800,5000000,78,0,78,103,350,750,1000,1,0,3,78,-30,Vita=rtk-db-restored(un-div5)
644,dummy_mighty_mouse,Mighty mouse,128,20,54800,5000000,78,0,78,103,400,800,1000,1,0,3,78,-30,Vita=rtk-db-restored(un-div5)
645,dummy_divine_rat,Divine rat,128,30,285000,5000000,99,0,99,163,1200,2000,1000,1,0,6,99,-60,Vita=rtk-db-restored(un-div5)
646,dummy_rat_lord,Rat lord,128,21,318000,5000000,99,0,99,163,2000,3000,1000,1,0,6,99,-65,Vita=rtk-db-restored(un-div5)
647,dummy_spirit_rat,Spirit rat,128,20,2350000,5000000,99,0,130,173,8000,12000,1000,1,0,9,99,-90,Vita=rtk-db-restored(un-div5)
648,dummy_rat_avenger,Rat avenger,128,20,3350000,5000000,99,0,130,173,10000,15000,1000,1,0,9,99,-95,Vita=rtk-db-restored(un-div5)
649,dummy_mythic_rooster,Mythic rooster,137,2,28000,5000000,71,0,71,96,225,425,1000,1,0,3,71,-30,Vita=rtk-db-restored(un-div5)
650,dummy_rooster_swordsman,Rooster swordsman,137,20,36000,5000000,71,0,71,96,250,450,1000,1,0,3,71,-30,Vita=rtk-db-restored(un-div5)
651,dummy_divine_rooster,Divine rooster,137,4,231000,5000000,99,0,99,163,1500,2400,1000,1,0,4,99,-47,Vita=rtk-db-restored(un-div5)
652,dummy_rooster_barbarian,Rooster barbarian,137,21,254000,5000000,99,0,99,163,1700,2700,1000,1,0,5,99,-57,Vita=rtk-db-restored(un-div5)
653,dummy_spirit_rooster,Spirit rooster,137,20,1475000,5000000,99,0,130,173,9000,14400,1000,1,0,7,99,-77,Vita=rtk-db-restored(un-div5)
654,dummy_rooster_avenger,Rooster avenger,137,20,1850000,5000000,99,0,130,173,10200,16200,1000,1,0,8,99,-87,Vita=rtk-db-restored(un-div5)
655,dummy_divine_sheep,Divine sheep,135,31,1264000,5000000,99,0,130,173,8000,12000,1000,1,0,7,99,-75,Vita=rtk-db-restored(un-div5)
656,dummy_mythic_sheep,Mythic sheep,135,2,316000,5000000,99,0,99,173,1600,2400,1000,1,0,6,99,-65,Vita=rtk-db-restored(un-div5)
657,dummy_sheep_avenger,Sheep avenger,135,2,7392000,5000000,99,0,130,173,52500,77500,1000,1,0,9,99,-95,Vita=rtk-db-restored(un-div5)
658,dummy_sheep_shepherd,Sheep shepherd,135,21,1344000,5000000,99,0,130,173,10500,15500,1000,1,0,8,99,-80,Vita=rtk-db-restored(un-div5)
659,dummy_sheep_veteran,Sheep veteran,135,2,336000,5000000,99,0,99,173,2100,3100,1000,1,0,7,99,-70,Vita=rtk-db-restored(un-div5)
660,dummy_spirit_sheep,Spirit sheep,135,2,6952000,5000000,99,0,130,173,40000,60000,1000,1,0,9,99,-90,Vita=rtk-db-restored(un-div5)
661,dummy_mythic_snake,Mythic snake,133,2,148000,5000000,99,0,99,163,1600,2500,1000,1,0,6,99,-60,Vita=rtk-db-restored(un-div5)
662,dummy_snake_shaman,Snake shaman,133,20,275000,5000000,99,0,99,163,2000,3000,1000,1,0,6,99,-65,Vita=rtk-db-restored(un-div5)
663,dummy_divine_snake,Divine snake,133,30,555000,5000000,99,0,130,173,6000,9375,1000,1,0,7,99,-75,Vita=rtk-db-restored(un-div5)
664,dummy_snake_mage,Snake mage,133,21,1031250,5000000,99,0,130,173,7500,11250,1000,1,0,8,99,-80,Vita=rtk-db-restored(un-div5)
665,dummy_spirit_snake,Spirit snake,133,20,3330000,5000000,99,0,130,173,30000,46875,1000,1,0,9,99,-90,Vita=rtk-db-restored(un-div5)
666,dummy_snake_avenger,Snake avenger,133,20,6187500,5000000,99,0,130,173,37500,56250,1000,1,0,9,99,-95,Vita=rtk-db-restored(un-div5)
667,dummy_mythic_tiger,Mythic tiger,130,2,315000,5000000,99,0,130,173,1800,2700,1000,1,0,6,99,-68,Vita=rtk-db-restored(un-div5)
668,dummy_tiger_warrior,Tiger warrior,130,2,420000,5000000,99,0,130,173,2300,3100,1000,1,0,7,99,-72,Vita=rtk-db-restored(un-div5)
669,dummy_divine_tiger,Divine tiger,130,30,1181250,5000000,99,0,130,173,9000,13500,1000,1,0,9,99,-90,Vita=rtk-db-restored(un-div5)
670,dummy_tiger_slasher,Tiger slasher,130,3,1575000,5000000,99,0,130,173,11500,15500,1000,1,0,9,99,-92,Vita=rtk-db-restored(un-div5)
671,dummy_spirit_tiger,Spirit tiger,130,30,7087500,5000000,99,0,130,173,45000,67500,1000,1,0,9,99,-92,Vita=rtk-db-restored(un-div5)
672,dummy_tiger_avenger,Tiger avenger,130,30,9450000,5000000,99,0,130,173,57500,77500,1000,1,0,9,99,-95,Vita=rtk-db-restored(un-div5)
673,dummy_fox,Fox,22,5,1250,0,30,0,30,30,2,28,2000,0,0,0,0,40,Vita=rtk-db-restored(un-div5)
